track_id,artists,track_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,track_genre
4IcB2mInTQ5jFCbcsREc8q,George Frideric Handel;London Early Opera;Bridget Cunningham,"Saul, HWV 53: Dead March",0.183,0.00699,0.039,0.952,0.965,0.124,0.0728,classical
2lTWvfqX8itVpHvQ8EMhS6,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,"The London Sketchbook, K. 15a-ss (arr. and/or orch. E. Smith) - Three Contredanses: in F, K.15h",0.661,0.042,0.0433,0.976,0.968,0.114,0.575,classical
0fKRQb774EaFQcCJEWfoDY,Claude Debussy;Andrzej Cieplinski;Tymoteusz Bies,"Sonata for violin and piano, L. 140: I. Allegro vivo",0.303,0.0313,0.0486,0.988,0.85,0.0484,0.0586,classical
0q70RaQv1UpQjxINie2CQa,Edward Elgar;Royal Philharmonic Orchestra;Carl Davis,"Enigma Variations, Op. 36: IX. Nimrod",0.0813,0.0533,0.0417,0.886,0.844,0.0913,0.0356,classical
0vbLlw450iyA4eiJoB0pd4,Johannes Brahms;Jessye Norman;Daniel Barenboim;Wolfram Christ,"Geistliches Wiegenlied, Op. 91, No. 2",0.204,0.0281,0.0445,0.985,0.00233,0.114,0.0984,classical
0x98TljIUZtLffQkRPoVb6,Wolfgang Amadeus Mozart;Daniel Barenboim;Berliner Philharmoniker,"Mozart: Piano Concerto No. 20 in D Minor, K. 466: I. Allegro",0.294,0.0949,0.0365,0.983,0.913,0.204,0.144,classical
3kWwbDlhgCoYdGYnsE7uCj,Wolfgang Amadeus Mozart;Stuttgarter Kammerorchester;Karl Münchinger,"Les petits riens, K. App. 10 (Ballet): Adagio",0.177,0.0626,0.0387,0.978,0.00354,0.388,0.229,classical
7lUR4anj3pEalvriwjhmav,Frédéric Chopin;Dang Thai Son,"Nocturne In C-Sharp Minor, Op. Posth.",0.211,0.0309,0.035,0.988,0.917,0.0685,0.206,classical
6eTSBVZLp8t5lBimnpkMBZ,Niccolò Paganini;Salvatore Accardo;London Philharmonic Orchestra;Charles Dutoit,"Violin Concerto No. 2 in B Minor, Op. 7, MS. 48: III. Rondo à la clochette, 'La campanella'",0.549,0.182,0.0474,0.841,0.0954,0.221,0.492,classical
0psPyktxweuCCRfGaUt4hS,Wolfgang Amadeus Mozart;Claire-Marie Le Guay,"Piano Sonata No. 4 in E-Flat Major, K. 282: 1e. Adagio - Pt. 5",0.303,0.0507,0.0438,0.994,0.891,0.131,0.399,classical
5J3KvaUjyGz4eaDOi5Vs1a,Giuseppe Verdi;Vincenzo Ciliberti,"Forza del destino - Madre, pietosa Vergine",0.18,0.351,0.0343,0.988,0.866,0.137,0.0606,classical
7FiFjvtaXAx4nmGGUeON9L,Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 6, Florestan (Live in Japan, 2022)",0.435,0.158,0.0368,0.995,0.876,0.152,0.211,classical
5vFFMf3on3rtVu46VDQJ1T,Johann Sebastian Bach;Boston Symphony Orchestra;Seiji Ozawa,"Vom Himmel hoch da komm ich her, BWV 769 - Orch. Stravinsky: Choral",0.232,0.0142,0.0308,0.996,0.867,0.133,0.255,classical
68eoWUtSR0Dpoejy4aDqmQ,Felix Mendelssohn;Henrik Måwe,"Songs Without Words, Op. 62: No. 6, Allegretto grazioso in A Major ""Spring Song""",0.176,0.162,0.0362,0.988,0.913,0.12,0.183,classical
1tK29op2PjXpYyYdnWMqT5,Camille Saint-Saëns;Isata Kanneh-Mason;Jeneba Kanneh-Mason;Sheku Kanneh-Mason,Carnival of the Animals: The Swan,0.213,0.0656,0.0467,0.992,0.969,0.0699,0.0384,classical
5NmcuvXdnuAqcfx2zJe5Bp,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Six Contredanses K. 462: No. 2 in E Flat Major,0.642,0.0801,0.0501,0.909,0.591,0.241,0.602,classical
4GCLB9PxicVRzMIV72u30h,Wolfgang Amadeus Mozart;Danielle Laval,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 2. Variation I",0.272,0.142,0.0337,0.982,0.975,0.188,0.561,classical
04iTE6hn0yvbWHJXkIfLyy,Wolfgang Amadeus Mozart;Ingrid Haebler;Wiener Symphoniker;Christoph von Dohnányi,"Piano Concerto No. 18 in B-Flat Major, K. 456: II. Andante un poco sostenuto",0.21,0.0975,0.0342,0.973,0.879,0.5,0.0832,classical
7wrYBASu0OoxoDErd4Edxd,Bombay Jayashri,Zara Zara,0.643,0.268,0.09,0.593,2.06e-06,0.316,0.62,classical
45s4AQmANhxHbIF9S0900V,Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 15, Pantalon et Colombine (Live in Japan, 2022)",0.295,0.195,0.0457,0.994,0.916,0.205,0.496,classical
4EsUANL1RYsCUaWuIZchEf,George Frideric Handel;The English Concert;Trevor Pinnock;The English Concert Choir,"Messiah, HWV 56 / Pt. 2: XLII. ""Hallelujah""",0.434,0.262,0.0286,0.959,0.6,0.141,0.256,classical
1IaviELtBuKW4nzGaRU4X8,Wolfgang Amadeus Mozart;Danielle Laval,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 12b. Variation XI : Adagio - Pt. 2",0.428,0.0349,0.0623,0.995,0.951,0.155,0.354,classical
2Zvyb4Dw2zMXHwQlV6bRX2,Wolfgang Amadeus Mozart;Danielle Laval,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 8. Variation VII",0.498,0.061,0.339,0.995,0.916,0.135,0.961,classical
3ETUBLVvEzgm07QoU4PioV,George Frideric Handel;The Cambridge Buskers,Solomon HWV 67 - Arr. The Cambridge Buskers: Arrival Of The Queen Of Sheba,0.677,0.176,0.0674,0.924,0.681,0.138,0.862,classical
4FcMVYbK3QvacUKVCZYusj,Pyotr Ilyich Tchaikovsky;Boston Symphony Orchestra;Seiji Ozawa,"The Nutcracker, Op. 71, TH.14 / Act 1: No. 2 March",0.615,0.194,0.0393,0.973,0.808,0.12,0.589,classical
6k7u5zDeIw2c03ec9EukcC,Wolfgang Amadeus Mozart;Netherlands Wind Ensemble,"Don Giovanni, K. 527 / Act 1: Fin ch'han dal vino (Arr. for Wind Ensemble)",0.496,0.234,0.035,0.989,0.95,0.152,0.672,classical
3gFQOMoUwlR6aUZj81gCzu,Joe Hisaishi,One Summer Day,0.41,0.196,0.0383,0.953,0.892,0.0974,0.0622,classical
0VHwSfD7ItMR97BzjbWpPG,Wolfgang Amadeus Mozart;Mao Fujita,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro",0.349,0.18,0.035,0.984,0.936,0.123,0.833,classical
4yp2yp607NbAqmpvtvk5Bp,Yiruma,Maybe Christmas - Orchestra Version,0.105,0.154,0.0334,0.946,0.895,0.0683,0.0756,classical
6zqpcC4WbL7uEweJX2PClm,Johann Sebastian Bach;Charles Gounod;Kian Soltani;Aaron Pilsan,Ave Maria,0.177,0.0601,0.0405,0.987,0.894,0.0687,0.0543,classical
5fJD7wh9yoSTpl9d5rgl7l,Jóhann Jóhannsson,The Theory of Everything,0.421,0.118,0.0408,0.842,0.938,0.115,0.175,classical
6dsr4ikdvm6YbdzXN6Jv5w,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields Chamber Ensemble,"Divertimento No. 15 in B Flat Major, K.287: Variation I",0.441,0.0207,0.0488,0.965,0.0017,0.118,0.289,classical
64ta7ZvTJeThz7Ns4LmAHS,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",0.428,0.237,0.0351,0.987,0.896,0.0849,0.357,classical
5viwzFJxwRE1OEUR7G6hiD,Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 13, Estrella (Live in Japan, 2022)",0.379,0.237,0.047,0.993,0.887,0.144,0.477,classical
6b1KdkIVdrx4l3kGhv5oKW,Frédéric Chopin;David Fung,"Nocturne in C-Sharp Minor, B. 49, Op. Posth",0.339,0.0322,0.0501,0.99,0.92,0.0854,0.0986,classical
788NiPLacwrZV6uAMC64b8,Bhimsen Joshi,Dyaniyancha Raja Guru Maharav,0.25,0.29,0.0333,0.885,0.0,0.0653,0.452,classical
0pyPDrsgmizXAoYLp9QONX,Parveen Sultana,Kaun Gali,0.294,0.419,0.0345,0.955,0.0631,0.168,0.411,classical
7nqAqwznesTgfCX84wqhfq,Pyotr Ilyich Tchaikovsky;Los Angeles Philharmonic;Gustavo Dudamel,"The Nutcracker, Op. 71, TH 14 / Act 1: No. 2 March - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.596,0.148,0.0374,0.965,0.921,0.0983,0.488,classical
3DoVpWmuP2Xh8WfLl6wqYW,Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 16, Valse allemande (Live in Japan, 2022)",0.555,0.153,0.0373,0.995,0.867,0.207,0.531,classical
4JvzS5bLyxDizlP1OTS8EV,Wolfgang Amadeus Mozart;Hilary Hahn;Natalie Zhu,"Sonata for Piano and Violin in E Minor, K. 304: II. Tempo di minuetto",0.347,0.118,0.0416,0.967,0.0612,0.118,0.257,classical
1KHk7GFwXIMW2yUvTkjCKQ,Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4c. Menuetto (Tema con variazioni): Var. II",0.638,0.0559,0.0589,0.936,8.31e-05,0.213,0.615,classical
7GhmAjCJvegeLpZavN0ZJd,George Frideric Handel;The English Concert;Trevor Pinnock;The English Concert Choir,"Messiah, HWV 56 / Pt. 1: 12. ""For unto us a Child is born""",0.451,0.17,0.0349,0.959,0.0423,0.106,0.534,classical
2sAiNmdrbbUhEWtjhQdj2l,Shivkumar Sharma,Santoor,0.528,0.292,0.0311,0.835,0.605,0.178,0.413,classical
2Gi7g9L0XDJpMDfwuCYLO4,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Christmas Oratorio BWV 248: Shepherd's Music,0.129,0.169,0.0408,0.916,0.942,0.124,0.0541,classical
1J0CkklEJlAzsyOkXj0BJe,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,"Sonata for Piano and Violin in F, K.377: 2c. Variation 2",0.383,0.126,0.046,0.986,0.421,0.0859,0.416,classical
6KVfvwxp2LlhbA5FByxTmQ,Claude Debussy;Michel Béroff,"2 Arabesques, L. 66: I. Andantino con moto",0.29,0.137,0.0381,0.991,0.926,0.126,0.189,classical
7KglChjFBt7P48M94S5Xtz,Antonio Vivaldi;Cecilia Bartoli;Arnold Schoenberg Chor;Il Giardino Armonico;Giovanni Antonini,"Dorilla in Tempe, RV 709: Dell'aura al sussurrar",0.519,0.185,0.0452,0.972,3.55e-05,0.0705,0.704,classical
7M7iBPqs90p3qLUzsHgAIr,Vedavathi Prabhakar;CHAYA DEVI,Godakunna Thelunu Chusi,0.351,0.481,0.0485,0.697,0.0,0.327,0.777,classical
0Dkibk70FDp6t7eOZNemNQ,Ludovico Einaudi,Una Mattina,0.231,0.0297,0.0579,0.991,0.878,0.0742,0.07,classical
1ajmDbaiiibRPxiXUSMGlg,Wolfgang Amadeus Mozart;Mao Fujita,"Piano Sonata No. 8 in A Minor, K. 310: III. Presto",0.474,0.159,0.0449,0.993,0.898,0.0872,0.585,classical
75TwXjTXXVOYVh0IeHYLVV,Soolamangalam Sisters,Azhagellam Murugane,0.524,0.636,0.034,0.782,0.0535,0.0662,0.827,classical
0MtRspmmNTRJa4Ebd2AMuN,Johann Sebastian Bach;Lang Lang,"Christmas Oratorio, BWV 248: X. Sinfonia (Arr. Anna Saradjian)",0.499,0.059,0.0546,0.995,0.89,0.0889,0.171,classical
5ljHk6rwIFtX83jenOl8Q3,Pyotr Ilyich Tchaikovsky;phil Blech Wien;Anton Mittermayr;Wiener Sängerknaben,"Der Nussknacker, Op. 71: Schneeflockenwalzer",0.39,0.248,0.0411,0.986,0.92,0.104,0.15,classical
4zuIE0CW0eQQKQ3IQyIlRK,Gabriel Fauré;Kun-Woo Paik,"Trois Romances sans paroles, Op. 17: 3. Andante moderato",0.317,0.0056,0.0393,0.991,0.933,0.131,0.127,classical
2BiRLDcLc3ACgVSD8aO2EI,Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 7, Coquette (Live in Japan, 2022)",0.441,0.0391,0.0409,0.993,0.897,0.111,0.508,classical
0ROMalDdNg3L2HoZP4qFyJ,Antonio Vivaldi;Adrian Chandler;La Serenissima,"The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto",0.4,0.247,0.0423,0.818,0.64,0.119,0.394,classical
6PvW8UtQt93D3dNtyRf2d6,Wolfgang Amadeus Mozart;Gürzenich Orchestra Köln;Günter Wand,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": 2b. Romance (Andante) - Pt. 2",0.473,0.0529,0.0318,0.959,0.865,0.553,0.3,classical
2vdNa2nf6ptRqSiUgGjxlS,Pyotr Ilyich Tchaikovsky;Los Angeles Philharmonic;Gustavo Dudamel,"The Nutcracker, Op. 71, TH 14 / Act 2: No. 13 Waltz of the Flowers - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.15,0.0701,0.0456,0.91,0.852,0.077,0.0903,classical
3uRQ7w4efEN5PPgpP2kexy,Pyotr Ilyich Tchaikovsky;Mikhail Pletnev,"The Seasons, Op. 37a: No. 10, October, Autumn Song",0.305,0.00402,0.0469,0.995,0.921,0.0773,0.16,classical
1vEQw6OHRWpLdMGn8GSqS6,Royal Concertgebouw Orchestra;Antal Doráti,"The Nutcracker, Op. 71, TH.14: Overture",0.456,0.129,0.0427,0.964,0.926,0.0716,0.388,classical
5WrGUBbqcocLgVe9L2vtsA,Pyotr Ilyich Tchaikovsky;Orchestre Symphonique de Montréal;Charles Dutoit,"Nutcracker Suite, Op. 71a: Arabian Dance (Coffee)",0.204,0.00527,0.0389,0.938,0.932,0.104,0.0496,classical
0lbfaNyOoWg9hyRCUm02MR,Nithyasree Mahadevan,Om Nama Shivaya,0.253,0.21,0.0373,0.947,7.09e-05,0.348,0.42,classical
040CvqW0wo3b77EBRfgC14,Wolfgang Amadeus Mozart;Isabelle van Keulen;Ronald Brautigam,"Andante and allegretto for Piano and Violin in C, K.404: 2. Allegretto",0.446,0.106,0.0459,0.987,0.696,0.101,0.844,classical
1oEgmf8WOKdeTFDJkRy7oX,Wolfgang Amadeus Mozart;Danielle Laval,"8 Variations on ""Laat ons juichen"" by C.E. Graaf in G, K.24: 3. Variation II",0.506,0.0929,0.0624,0.995,0.96,0.173,0.674,classical
3pT792CfNgAuheLETAWh7Z,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Four Contredanses K.267: No. 4 in D,0.608,0.228,0.0481,0.918,0.703,0.0908,0.698,classical
55tehuewleUyLqkKuovHkQ,Roger Eno;Scoring Berlin,Clearly,0.336,0.052,0.0283,0.952,0.955,0.0695,0.0366,classical
02xd7yuAEiLOF7rt4zlPep,Yiruma,River Flows in You - Orchestra Version,0.0863,0.201,0.0355,0.915,0.943,0.113,0.0398,classical
7HnAXewQTDWHRZ2FNrVlZY,Michael Harrison,Revelation: Music in Pure Intonation: Night Vigil II,0.329,0.013,0.0486,0.994,0.919,0.0671,0.285,classical
3h01I9dipeSTLeQItmRTtM,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,"Symphony No. 47 in D, K.97: 4. Presto",0.625,0.114,0.0457,0.966,0.952,0.0928,0.473,classical
49Zh9bgUz7SQ00D3vQuBU4,Johann Sebastian Bach;English Baroque Soloists;John Eliot Gardiner,"Christmas Oratorio, BWV 248 / Part Two - For The Second Day Of Christmas: No. 10 Sinfonia",0.158,0.00972,0.0463,0.949,0.137,0.0955,0.0572,classical
0r9bSJ71Rzr7YJuEUjaP3C,Wolfgang Amadeus Mozart;Danielle Laval,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 11. Variation X",0.404,0.223,0.0433,0.995,0.91,0.127,0.976,classical
40mJ95jVI9T37L4FXlU6Lc,Andrea Bocelli;Reba McEntire,Blue Christmas,0.168,0.306,0.0331,0.828,3.92e-06,0.0969,0.131,classical
1ghv8smG2wTI2Rhs2eghih,Wolfgang Amadeus Mozart;Claire-Marie Le Guay,"Piano Sonata No.14 in C Minor, K. 457: 2c. Adagio - Pt. 3",0.325,0.0109,0.0672,0.996,0.876,0.129,0.612,classical
6L7KVaJCXL8sxUzByOVFKp,Pyotr Ilyich Tchaikovsky;Una Bourne,"The Seasons, Op. 37a, TH 135 (Excerpts): No. 6, June ""Barcarolle""",0.207,0.144,0.039,0.994,0.866,0.33,0.358,classical
1SvJGlTN6dkeLVNG0L0N3L,Wolfgang Amadeus Mozart;Renée Fleming;Anne Sofie von Otter;Michele Pertusi;David Syrus;Chamber Orchestra of Europe;Sir Georg Solti,"Così fan tutte, K. 588: Soave sia il vento - Live",0.175,0.12,0.0452,0.988,0.0456,0.177,0.0717,classical
69kZsoRrSf7GBTSdJ4BjqA,Dream Theater,Another Day,0.454,0.614,0.0302,0.00223,1.16e-05,0.0936,0.343,classical
0zty4sz6wiLo3QUIxfKwHw,Priya Sisters,Jo Achyutananda,0.493,0.262,0.0329,0.727,1.12e-05,0.0933,0.532,classical
1BO7ASuCQ4OXnMPrKowDzS,Mahesh Raghvan;Rajani Shridhar,Alai Paayuthe (feat. Rajani Shridhar),0.381,0.628,0.0505,0.18,0.0,0.208,0.516,classical
4CM2CpR5UpFoObTmuFOUIj,Antônio Carlos Jobim,Favela,0.457,0.224,0.0344,0.715,1.2e-06,0.224,0.48,classical
2baiU53SqqdVf1Kdlbmc06,Wolfgang Amadeus Mozart;Quartetto Italiano,"String Quartet No. 9 in A, K.169: 4. Rondeaux (Allegro)",0.47,0.124,0.0522,0.938,7.56e-05,0.198,0.911,classical
5Aip1LXVUdwm0rozu2b5gx,Soolamangalam Sisters,Kandha Sasti Kavasam,0.618,0.775,0.0553,0.768,1.14e-06,0.282,0.857,classical
25kvAprofruQWOaRjXnYc3,Wolfgang Amadeus Mozart;Danielle Laval,"9 Variations on a Minuet by J.P. Duport in D, K.573: 6. Variation V",0.537,0.11,0.0605,0.991,0.848,0.119,0.89,classical
3oIit4SAjQVdzqY15adCpV,Yiruma,Maybe Christmas - Orchestra Version,0.105,0.154,0.0334,0.946,0.895,0.0683,0.0756,classical
3ZDlAqVNvGOVluvCXp2M30,Pyotr Ilyich Tchaikovsky;phil Blech Wien;Anton Mittermayr,"Der Nussknacker, Op. 71: Ouvertüre",0.707,0.261,0.0559,0.994,0.904,0.0724,0.576,classical
32By63ejJIcJka9uDcO0A9,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,"7 Minuets, K.65a: No. 5 in C Major",0.592,0.0557,0.0493,0.958,0.0373,0.0642,0.709,classical
1BncfTJAWxrsxyT9culBrj,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,Experience,0.447,0.449,0.0376,0.934,0.961,0.0697,0.036,classical
3F10yGruAGAJhxvyd3NDgW,Giuseppe Verdi;Vincenzo Ciliberti,Attila - Santo di patria... Allor che i forti corrono,0.149,0.553,0.0412,0.906,0.719,0.637,0.369,classical
6nd07ePhGHDVpqJ8CvNdoS,Wolfgang Amadeus Mozart;Isabelle van Keulen;Ronald Brautigam,"Andante and allegretto for Piano and Violin in C, K.404: 2. Allegretto",0.446,0.106,0.0459,0.987,0.696,0.101,0.844,classical
1RTcQvHYYB69XlQKvJe6h4,Bombay Jayashri,Prethese Antha,0.547,0.62,0.062,0.408,0.0002,0.0996,0.2,classical
6IzCMc8FsDHN8TUXKR2dIt,Edward Elgar;Arioso Quartett Wien,"Variations on an Original Theme, Op. 36 ""Enigma"": Var. 9, Adagio ""Nimrod"" (Arr. J. Meisl for String Quartet)",0.113,0.151,0.0418,0.627,0.857,0.112,0.0365,classical
0Vg21uhtzHXxfJTsLRGgaG,Ludovico Einaudi;Ana & Sven,Nuvole Bianche,0.317,0.161,0.0374,0.916,0.881,0.0979,0.0545,classical
2mIGfnRi4NX6t2cxG8u7VW,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",0.212,0.147,0.0406,0.969,0.898,0.111,0.155,classical
2WvKORgp0fzCJAAvG8cN3K,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,"Symphony No. 25 in G minor, K.183: 1. Allegro con brio",0.374,0.128,0.0338,0.983,0.935,0.0823,0.299,classical
6npUdmcsfp9yRa65tF0PUH,Philip Glass;Daniel Hope;Chie Peters;Deutsches Kammerorchester Berlin;Rundfunkchor Berlin,Echorus,0.285,0.0158,0.0483,0.947,0.466,0.126,0.0369,classical
4Z5DWGi4WunVByN0WD0nyp,Wolfgang Amadeus Mozart;Alicia de Larrocha,"Piano Sonata No. 11 in A Major, K. 331: 1b. Variation 2",0.555,0.035,0.034,0.995,0.934,0.135,0.797,classical
4NmrKzS26IiOpPyPZ1EHqv,Wolfgang Amadeus Mozart;Raphael Pichon;Sabine Devieilhe;Ensemble Pygmalion,"Popoli di Tessaglia... Io non chiedo, eterni dei, K. 316",0.302,0.147,0.0492,0.964,0.00314,0.0677,0.0578,classical
6ldgr7NZfkloZBPcmblSyu,Wolfgang Amadeus Mozart;Danielle Laval,"Nine Variations in D, K.573 on a minuet by J.P. Duport: 7b. Variation VI - Pt. 2",0.422,0.0472,0.0515,0.986,0.79,0.064,0.401,classical
4r4kqIofeGj6lms3R5m8Y0,Dmitri Shostakovich;Ares Trio,Piano Trio No. 2 in E Minor: III. Largo,0.0819,0.0132,0.0494,0.964,0.647,0.12,0.032,classical
0G9GqTdIsZTs3yQnmuQDeg,Purbayan Chatterjee;Kaushiki Chakraborty;Yogesh Samsi;V. Selvaganesh,Sargam Surge,0.538,0.828,0.0831,0.391,0.744,0.146,0.773,classical
4RADnYlgyRGpV7tWZJ5JiG,Richard Wagner;Otto Klemperer,Richard Wagner / Die Meistersinger von Nürnberg - Overture,0.217,0.272,0.0365,0.957,0.965,0.617,0.194,classical
0XGoyjSeijvknIjO2E0QmR,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Christmas Oratorio BWV 248: Shepherd's Music,0.129,0.169,0.0408,0.916,0.942,0.124,0.0541,classical
3dHerkK02dWlSUgJOzzdHy,Pyotr Ilyich Tchaikovsky;phil Blech Wien;Anton Mittermayr,"Der Nussknacker, Op. 71: Marsch der Zinnsoldaten",0.585,0.309,0.0945,0.992,0.918,0.0558,0.578,classical
2u2TfVpkHF0TPlWs4PVrdS,Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 8a, Réplique (Live in Japan, 2022)",0.445,0.034,0.0448,0.991,0.976,0.113,0.329,classical
0AF4u0z6IUDbOrjPq7XHNJ,Wolfgang Amadeus Mozart;Francesco Piemontesi,"8 Menuette, K.315a: Menuetto 7 in A Major",0.486,0.0372,0.067,0.995,0.923,0.0995,0.638,classical
5AbU5I0K9Z7muuvUw4No4n,Carlos Cipa,dark tree,0.123,0.113,0.0367,0.972,0.926,0.0752,0.0378,classical
1cdakNK1Piv3veZN2XkIbr,Wolfgang Amadeus Mozart;Florian Birsak,Klavierstück in G Major (Nannerl Notebook No. 50),0.355,0.29,0.0508,0.758,0.0201,0.087,0.636,classical
1HHtdxeTBu9s79KaUZn5dQ,Johann Sebastian Bach;Charles Gounod;Kian Soltani;Aaron Pilsan,Ave Maria,0.177,0.0601,0.0405,0.987,0.894,0.0687,0.0543,classical
3wuq2VebS5gDTdnDgnS1ur,Wolfgang Amadeus Mozart;London Wind Soloists;Jack Brymer,"Divertimento in B Flat Major, K.196f (doubtful): 1. Allegro",0.55,0.162,0.0454,0.993,0.957,0.1,0.913,classical
5u5aVJKjSMJr4zesMPz7bL,Claude Debussy;Martin Jones,"Clair de Lune, L. 32",0.335,0.00532,0.0376,0.994,0.912,0.0621,0.0397,classical
6XLck8tffACktQduEhXOSt,Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 19, Promenade (Live in Japan, 2022)",0.445,0.0316,0.0531,0.994,0.891,0.13,0.13,classical
33zA3geOmehQNOZAzSQMYi,Rahul Deshpande,Kaivalya Gaan,0.393,0.772,0.0408,0.265,0.0,0.331,0.385,classical
2RzXfGR62zUJhHtnczH9Qg,Pandit Jasraj,Shiv Dhun (Shiv Stuti Bhajan),0.504,0.565,0.0516,0.724,0.0,0.0565,0.528,classical
72HdutlIHBZJ7WT1xVAAZT,Shankar;Ehsaan;Loy;Alisha Chinai;Shankar Mahadevan;Gulzar,Kajra Re,0.484,0.898,0.164,0.365,0.0,0.091,0.68,classical
5nj3lToDAw3w0DZhZ6obDZ,Wolfgang Amadeus Mozart;Danielle Laval,"6 Variations in F, K.54: 7. Variation VI",0.224,0.0821,0.0368,0.984,0.868,0.106,0.501,classical
3hfh3VfPtFVtB9KnuNtJXo,Hariprasad Chaurasia,Bhupali,0.488,0.0799,0.0499,0.983,0.177,0.118,0.275,classical
1z3iVmTuhTMSmSjgUzoFdm,Johann Sebastian Bach;Daniel Lozakovich;Chamber Orchestra of the Bavarian Radio;Radoslaw Szulc;Olga Watts,"Violin Concerto No. 2 In E Major, BWV 1042: I. Allegro",0.476,0.391,0.0455,0.931,0.000678,0.367,0.681,classical
3YtFuw7b4fUo9CtETeKPHR,Franz Schubert;Radu Lupu,"4 Impromptus, Op. 90, D.899: No. 3 in G Flat Major: Andante",0.167,0.0138,0.0355,0.99,0.887,0.1,0.0483,classical
18fjez7hjQ13XLSRqgtven,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Cantata BWV 208 (Arr. William Walton): Sheep May Safely Graze,0.0965,0.2,0.0393,0.967,0.958,0.169,0.238,classical
2TocLZMOpI8t0fwIYiXRU5,Wolfgang Amadeus Mozart;Mozarteum Orchestra Salzburg;Leopold Hager,"Ascanio in Alba, K.111 / Part 1: Andante grazioso",0.284,0.0656,0.0398,0.96,0.952,0.305,0.38,classical
0HiPErvTKTysE3iQy2n5XV,Sirkazhi Govindarajan,Sivanukku Isainthathu,0.434,0.265,0.0699,0.95,0.0,0.485,0.574,classical
30o7UcOFM1Tb1iIIAKbJQh,Joseph Haydn;Arioso Quartett Wien,"String Quartet in B-Flat Major, Op. 1 No. 1, Hob. III:1 ""La chasse"": III. Adagio",0.199,0.0419,0.0461,0.734,0.55,0.108,0.121,classical
5NGtFXVpXSvwunEIGeviY3,Erik Satie;Philippe Entremont,Gymnopédie No. 1,0.468,0.0127,0.123,0.994,0.937,0.094,0.356,classical
6MCiV9bvn6CzF3D3g8jagk,Felix Mendelssohn;Andreas Ottensamer;Schumann Quartett;Gunars Upatnieks,"Lieder ohne Worte, Op. 102: No. 4 Andante (Arr. Ottensamer for Clarinet and Strings)",0.302,0.0437,0.0433,0.957,0.646,0.1,0.0819,classical
68FoCsZDzesgt2jlmvpFdM,Johann Sebastian Bach;Berliner Philharmoniker;Herbert von Karajan,"Brandenburg Concerto No. 3 in G, BWV 1048: 1. (Allegro)",0.513,0.296,0.0496,0.99,0.803,0.158,0.804,classical
7t687wOi10mr9Ag5kupt7N,M. S. Subbulakshmi;Radha Viswanathan,Ganesha Pancharathnam,0.559,0.448,0.046,0.944,0.0,0.245,0.758,classical
1BukqCn36umMofiiQxf54t,Sirkazhi Govindarajan,Isaiyaai Thamizhaai,0.503,0.641,0.101,0.905,0.0,0.604,0.949,classical
7hrZ36mZ5Qj4aMucGDhKHn,Nils Frahm;Johannes Bornlöf,Ambre,0.365,0.0289,0.0419,0.995,0.947,0.12,0.477,classical
